"","cow","year","milex","version"
"11853","TUR",1947,171484,2011
"11854","TUR",1948,172615,2011
"11855","TUR",1949,196814,2011
"11856","TUR",1950,197876,2011
"11857","TUR",1951,230796,2011
"11858","TUR",1952,256637,2011
"11859","TUR",1953,292743,2011
"11860","TUR",1954,331327,2011
"11861","TUR",1955,381239,2011
"11862","TUR",1956,413928,2011
"11863","TUR",1957,452142,2011
"11864","TUR",1958,371212,2011
"11865","TUR",1959,238692,2011
"11866","TUR",1960,266630,2011
"11867","TUR",1961,300664,2011
"11868","TUR",1962,324115,2011
"11869","TUR",1963,349226,2011
"11870","TUR",1964,380863,2011
"11871","TUR",1965,422677,2011
"11872","TUR",1966,440088,2011
"11873","TUR",1967,506167,2011
"11874","TUR",1968,568172,2011
"11875","TUR",1969,594163,2011
"11876","TUR",1970,686894,2011
"11877","TUR",1971,568948,2011
"11878","TUR",1972,703957,2011
"11879","TUR",1973,861625,2011
"11880","TUR",1974,1136713,2011
"11881","TUR",1975,2091123,2011
"11882","TUR",1976,2534791,2011
"11883","TUR",1977,2765803,2011
"11884","TUR",1978,2727905,2011
"11885","TUR",1979,3001094,2011
"11886","TUR",1980,2203621,2011
"11887","TUR",1981,2815664,2011
"11888","TUR",1982,2755065,2011
"11889","TUR",1983,2469087,2011
"11890","TUR",1984,2190865,2011
"11891","TUR",1985,1649000,2011
"11892","TUR",1986,1830000,2011
"11893","TUR",1987,2020000,2011
"11894","TUR",1988,1700000,2011
"11895","TUR",1989,2100000,2011
"11896","TUR",1990,2980000,2011
"11897","TUR",1991,4400000,2011
"11898","TUR",1992,4140000,2011
"11899","TUR",1993,7075000,2011
"11900","TUR",1994,4600000,2011
"11901","TUR",1995,6606000,2011
"11902","TUR",1996,7674000,2011
"11903","TUR",1997,7792000,2011
"11904","TUR",1998,8955000,2011
"11905","TUR",1999,9717000,2011
"11906","TUR",2000,9994000,2011
"11907","TUR",2001,7219000,2011
"11908","TUR",2002,8034000,2011
"11909","TUR",2003,9036000,2011
"11910","TUR",2004,9390000,2011
"11911","TUR",2005,10328000,2011
"11912","TUR",2006,13038000,2011
"11913","TUR",2007,13643000,2011
"11914","TUR",2008,13531000,2011
"11915","TUR",2009,10883000,2011
"11916","TUR",2010,17445000,2011
"11917","TUR",2011,10146000,2011
"11918","TUR",2012,10167000,2011
"11919","IRQ",1932,2744,2011
"11920","IRQ",1933,2561,2011
"11921","IRQ",1934,2405,2011
"11922","IRQ",1935,2910,2011
"11923","IRQ",1936,5964,2011
"11924","IRQ",1937,6920,2011
"11925","IRQ",1938,7824,2011
"11926","IRQ",1939,6945,2011
"11927","IRQ",1940,6851,2011
"11928","IRQ",1941,-9,2011
"11929","IRQ",1942,-9,2011
"11930","IRQ",1943,-9,2011
"11931","IRQ",1944,-9,2011
"11932","IRQ",1945,-9,2011
"11933","IRQ",1946,21604,2011
"11934","IRQ",1947,21282,2011
"11935","IRQ",1948,17574,2011
"11936","IRQ",1949,26602,2011
"11937","IRQ",1950,19602,2011
"11938","IRQ",1951,21563,2011
"11939","IRQ",1952,33044,2011
"11940","IRQ",1953,42565,2011
"11941","IRQ",1954,46766,2011
"11942","IRQ",1955,48166,2011
"11943","IRQ",1956,72249,2011
"11944","IRQ",1957,83170,2011
"11945","IRQ",1958,86810,2011
"11946","IRQ",1959,100252,2011
"11947","IRQ",1960,118734,2011
"11948","IRQ",1961,125455,2011
"11949","IRQ",1962,134976,2011
"11950","IRQ",1963,163260,2011
"11951","IRQ",1964,190143,2011
"11952","IRQ",1965,226827,2011
"11953","IRQ",1966,234948,2011
"11954","IRQ",1967,248950,2011
"11955","IRQ",1968,296276,2011
"11956","IRQ",1969,298236,2011
"11957","IRQ",1970,251470,2011
"11958","IRQ",1971,427398,2011
"11959","IRQ",1972,459597,2011
"11960","IRQ",1973,658068,2011
"11961","IRQ",1974,1429055,2011
"11962","IRQ",1975,1591601,2011
"11963","IRQ",1976,1760921,2011
"11964","IRQ",1977,2008127,2011
"11965","IRQ",1978,1987809,2011
"11966","IRQ",1979,2675245,2011
"11967","IRQ",1980,3386780,2011
"11968","IRQ",1981,7958609,2011
"11969","IRQ",1982,8043998,2011
"11970","IRQ",1983,13992223,2011
"11971","IRQ",1984,13831087,2011
"11972","IRQ",1985,12870000,2011
"11973","IRQ",1986,11579000,2011
"11974","IRQ",1987,13990000,2011
"11975","IRQ",1988,12870000,2011
"11976","IRQ",1989,11000000,2011
"11977","IRQ",1990,8610000,2011
"11978","IRQ",1991,12900000,2011
"11979","IRQ",1992,2500000,2011
"11980","IRQ",1993,2600000,2011
"11981","IRQ",1994,2748000,2011
"11982","IRQ",1995,1250000,2011
"11983","IRQ",1996,1277000,2011
"11984","IRQ",1997,1250000,2011
"11985","IRQ",1998,1428000,2011
"11986","IRQ",1999,1500000,2011
"11987","IRQ",2000,1400000,2011
"11988","IRQ",2001,1372000,2011
"11989","IRQ",2002,-9,2011
"11990","IRQ",2003,-9,2011
"11991","IRQ",2004,-9,2011
"11992","IRQ",2005,-9,2011
"11993","IRQ",2006,-9,2011
"11994","IRQ",2007,-9,2011
"11995","IRQ",2008,-9,2011
"11996","IRQ",2009,4118000,2011
"11997","IRQ",2010,4848000,2011
"11998","IRQ",2011,12028000,2011
"11999","IRQ",2012,14272000,2011
"12000","EGY",1855,-9,2011
"12001","EGY",1856,-9,2011
"12002","EGY",1857,-9,2011
"12003","EGY",1858,-9,2011
"12004","EGY",1859,-9,2011
"12005","EGY",1860,-9,2011
"12006","EGY",1861,-9,2011
"12007","EGY",1862,-9,2011
"12008","EGY",1863,-9,2011
"12009","EGY",1864,-9,2011
"12010","EGY",1865,-9,2011
"12011","EGY",1866,-9,2011
"12012","EGY",1867,-9,2011
"12013","EGY",1868,-9,2011
"12014","EGY",1869,2103,2011
"12015","EGY",1870,35,2011
"12016","EGY",1871,30,2011
"12017","EGY",1872,-9,2011
"12018","EGY",1873,24,2011
"12019","EGY",1874,26,2011
"12020","EGY",1875,35,2011
"12021","EGY",1876,-9,2011
"12022","EGY",1877,-9,2011
"12023","EGY",1878,-9,2011
"12024","EGY",1879,-9,2011
"12025","EGY",1880,422,2011
"12026","EGY",1881,429,2011
"12027","EGY",1882,104,2011
"12028","EGY",1937,15592,2011
"12029","EGY",1938,34495,2011
"12030","EGY",1939,11914,2011
"12031","EGY",1940,14354,2011
"12032","EGY",1941,17798,2011
"12033","EGY",1942,20085,2011
"12034","EGY",1943,26044,2011
"12035","EGY",1944,26742,2011
"12036","EGY",1945,24598,2011
"12037","EGY",1946,31998,2011
"12038","EGY",1947,32672,2011
"12039","EGY",1948,35576,2011
"12040","EGY",1949,140322,2011
"12041","EGY",1950,88724,2011
"12042","EGY",1951,94448,2011
"12043","EGY",1952,100172,2011
"12044","EGY",1953,105896,2011
"12045","EGY",1954,134516,2011
"12046","EGY",1955,203206,2011
"12047","EGY",1956,238369,2011
"12048","EGY",1957,224009,2011
"12049","EGY",1958,203906,2011
"12050","EGY",1959,268034,2011
"12051","EGY",1960,291369,2011
"12052","EGY",1961,258229,2011
"12053","EGY",1962,283768,2011
"12054","EGY",1963,252990,2011
"12055","EGY",1964,328887,2011
"12056","EGY",1965,409384,2011
"12057","EGY",1966,459982,2011
"12058","EGY",1967,570377,2011
"12059","EGY",1968,752070,2011
"12060","EGY",1969,975161,2011
"12061","EGY",1970,1209751,2011
"12062","EGY",1971,1494940,2011
"12063","EGY",1972,1954921,2011
"12064","EGY",1973,3194479,2011
"12065","EGY",1974,3910043,2011
"12066","EGY",1975,4168157,2011
"12067","EGY",1976,3996933,2011
"12068","EGY",1977,4715062,2011
"12069","EGY",1978,3322259,2011
"12070","EGY",1979,1714530,2011
"12071","EGY",1980,1522906,2011
"12072","EGY",1981,2100986,2011
"12073","EGY",1982,2494532,2011
"12074","EGY",1983,3043087,2011
"12075","EGY",1984,3786908,2011
"12076","EGY",1985,4143000,2011
"12077","EGY",1986,5220000,2011
"12078","EGY",1987,4570000,2011
"12079","EGY",1988,5730000,2011
"12080","EGY",1989,4270000,2011
"12081","EGY",1990,1570000,2011
"12082","EGY",1991,1650000,2011
"12083","EGY",1992,2470000,2011
"12084","EGY",1993,2070000,2011
"12085","EGY",1994,2234000,2011
"12086","EGY",1995,2506000,2011
"12087","EGY",1996,2742000,2011
"12088","EGY",1997,2743000,2011
"12089","EGY",1998,2888000,2011
"12090","EGY",1999,2988000,2011
"12091","EGY",2000,4099000,2011
"12092","EGY",2001,4318000,2011
"12093","EGY",2002,3300000,2011
"12094","EGY",2003,2732000,2011
"12095","EGY",2004,3589000,2011
"12096","EGY",2005,3834000,2011
"12097","EGY",2006,4337000,2011
"12098","EGY",2007,4640000,2011
"12099","EGY",2008,4562000,2011
"12100","EGY",2009,4118000,2011
"12101","EGY",2010,4129000,2011
"12102","EGY",2011,4333000,2011
"12103","EGY",2012,4582000,2011
"12104","SYR",1946,14540,2011
"12105","SYR",1947,10925,2011
"12106","SYR",1948,12372,2011
"12107","SYR",1949,22222,2011
"12108","SYR",1950,31050,2011
"12109","SYR",1951,31507,2011
"12110","SYR",1952,31963,2011
"12111","SYR",1953,39726,2011
"12112","SYR",1954,34703,2011
"12113","SYR",1955,22905,2011
"12114","SYR",1956,45225,2011
"12115","SYR",1957,39106,2011
"12116","SYR",1958,65363,2011
"12117","SYR",1961,72905,2011
"12118","SYR",1962,77933,2011
"12119","SYR",1963,77749,2011
"12120","SYR",1964,90576,2011
"12121","SYR",1965,95550,2011
"12122","SYR",1966,82723,2011
"12123","SYR",1967,95812,2011
"12124","SYR",1968,153665,2011
"12125","SYR",1969,157068,2011
"12126","SYR",1970,175393,2011
"12127","SYR",1971,176963,2011
"12128","SYR",1972,207591,2011
"12129","SYR",1973,388408,2011
"12130","SYR",1974,450588,2011
"12131","SYR",1975,706693,2011
"12132","SYR",1976,957844,2011
"12133","SYR",1977,1059872,2011
"12134","SYR",1978,1165095,2011
"12135","SYR",1979,2110063,2011
"12136","SYR",1980,2166089,2011
"12137","SYR",1981,2459087,2011
"12138","SYR",1982,2548606,2011
"12139","SYR",1983,2821334,2011
"12140","SYR",1984,3372009,2011
"12141","SYR",1985,3483000,2011
"12142","SYR",1986,3680000,2011
"12143","SYR",1987,3950000,2011
"12144","SYR",1988,1600000,2011
"12145","SYR",1989,1510000,2011
"12146","SYR",1990,1620000,2011
"12147","SYR",1991,4500000,2011
"12148","SYR",1992,2200000,2011
"12149","SYR",1993,3635000,2011
"12150","SYR",1994,2165000,2011
"12151","SYR",1995,1738000,2011
"12152","SYR",1996,2132000,2011
"12153","SYR",1997,2217000,2011
"12154","SYR",1998,986000,2011
"12155","SYR",1999,989000,2011
"12156","SYR",2000,1483000,2011
"12157","SYR",2001,1884000,2011
"12158","SYR",2002,1064000,2011
"12159","SYR",2003,1459000,2011
"12160","SYR",2004,1448000,2011
"12161","SYR",2005,1502000,2011
"12162","SYR",2006,1739000,2011
"12163","SYR",2007,1465000,2011
"12164","SYR",2008,1941000,2011
"12165","SYR",2009,2229000,2011
"12166","SYR",2010,2296000,2011
"12167","SYR",2011,-9,2011
"12168","SYR",2012,-9,2011
"12169","LEB",1946,5111,2011
"12170","LEB",1947,4512,2011
"12171","LEB",1948,5059,2011
"12172","LEB",1949,7828,2011
"12173","LEB",1950,6606,2011
"12174","LEB",1951,8100,2011
"12175","LEB",1952,7964,2011
"12176","LEB",1953,9593,2011
"12177","LEB",1954,9819,2011
"12178","LEB",1955,12081,2011
"12179","LEB",1956,17344,2011
"12180","LEB",1957,17846,2011
"12181","LEB",1958,20812,2011
"12182","LEB",1959,19626,2011
"12183","LEB",1960,21817,2011
"12184","LEB",1961,25742,2011
"12185","LEB",1962,36787,2011
"12186","LEB",1963,31447,2011
"12187","LEB",1964,24870,2011
"12188","LEB",1965,29253,2011
"12189","LEB",1966,37231,2011
"12190","LEB",1967,40505,2011
"12191","LEB",1968,43450,2011
"12192","LEB",1969,43742,2011
"12193","LEB",1970,52862,2011
"12194","LEB",1971,43994,2011
"12195","LEB",1972,69820,2011
"12196","LEB",1973,94621,2011
"12197","LEB",1974,128877,2011
"12198","LEB",1975,136393,2011
"12199","LEB",1976,112615,2011
"12200","LEB",1977,83089,2011
"12201","LEB",1978,166136,2011
"12202","LEB",1979,227581,2011
"12203","LEB",1980,291000,2011
"12204","LEB",1981,245000,2011
"12205","LEB",1982,331000,2011
"12206","LEB",1983,398000,2011
"12207","LEB",1984,312000,2011
"12208","LEB",1985,120664,2011
"12209","LEB",1986,100000,2011
"12210","LEB",1987,-9,2011
"12211","LEB",1988,28756,2011
"12212","LEB",1989,-9,2011
"12213","LEB",1990,140000,2011
"12214","LEB",1991,151000,2011
"12215","LEB",1992,233000,2011
"12216","LEB",1993,275000,2011
"12217","LEB",1994,370000,2011
"12218","LEB",1995,490000,2011
"12219","LEB",1996,494000,2011
"12220","LEB",1997,676000,2011
"12221","LEB",1998,586000,2011
"12222","LEB",1999,563000,2011
"12223","LEB",2000,578000,2011
"12224","LEB",2001,576000,2011
"12225","LEB",2002,539000,2011
"12226","LEB",2003,512000,2011
"12227","LEB",2004,528000,2011
"12228","LEB",2005,564000,2011
"12229","LEB",2006,589000,2011
"12230","LEB",2007,733000,2011
"12231","LEB",2008,1155000,2011
"12232","LEB",2009,1426000,2011
"12233","LEB",2010,1620000,2011
"12234","LEB",2011,1627000,2011
"12235","LEB",2012,1735000,2011
"12236","JOR",1946,6385,2011
"12237","JOR",1947,6950,2011
"12238","JOR",1948,6906,2011
"12239","JOR",1949,11201,2011
"12240","JOR",1950,14002,2011
"12241","JOR",1951,24083,2011
"12242","JOR",1952,25483,2011
"12243","JOR",1953,27723,2011
"12244","JOR",1954,28563,2011
"12245","JOR",1955,29404,2011
"12246","JOR",1956,35844,2011
"12247","JOR",1957,37525,2011
"12248","JOR",1958,44525,2011
"12249","JOR",1959,56287,2011
"12250","JOR",1960,53486,2011
"12251","JOR",1961,52926,2011
"12252","JOR",1962,57687,2011
"12253","JOR",1963,59087,2011
"12254","JOR",1964,59087,2011
"12255","JOR",1965,60207,2011
"12256","JOR",1966,72809,2011
"12257","JOR",1967,99972,2011
"12258","JOR",1968,119294,2011
"12259","JOR",1969,119294,2011
"12260","JOR",1970,97452,2011
"12261","JOR",1971,106412,2011
"12262","JOR",1972,123494,2011
"12263","JOR",1973,144515,2011
"12264","JOR",1974,165950,2011
"12265","JOR",1975,172824,2011
"12266","JOR",1976,310147,2011
"12267","JOR",1977,287059,2011
"12268","JOR",1978,310828,2011
"12269","JOR",1979,440123,2011
"12270","JOR",1980,460898,2011
"12271","JOR",1981,554069,2011
"12272","JOR",1982,518769,2011
"12273","JOR",1983,534675,2011
"12274","JOR",1984,533232,2011
"12275","JOR",1985,522807,2011
"12276","JOR",1986,713350,2011
"12277","JOR",1987,745500,2011
"12278","JOR",1988,689100,2011
"12279","JOR",1989,441230,2011
"12280","JOR",1990,571210,2011
"12281","JOR",1991,414500,2011
"12282","JOR",1992,525230,2011
"12283","JOR",1993,438000,2011
"12284","JOR",1994,441000,2011
"12285","JOR",1995,448000,2011
"12286","JOR",1996,461000,2011
"12287","JOR",1997,496000,2011
"12288","JOR",1998,559000,2011
"12289","JOR",1999,588000,2011
"12290","JOR",2000,792000,2011
"12291","JOR",2001,740000,2011
"12292","JOR",2002,776000,2011
"12293","JOR",2003,914000,2011
"12294","JOR",2004,920000,2011
"12295","JOR",2005,973000,2011
"12296","JOR",2006,1115000,2011
"12297","JOR",2007,1621000,2011
"12298","JOR",2008,2127000,2011
"12299","JOR",2009,1393000,2011
"12300","JOR",2010,1425000,2011
"12301","JOR",2011,1406000,2011
"12302","JOR",2012,1520000,2011
"12303","ISR",1948,44444,2011
"12304","ISR",1949,53659,2011
"12305","ISR",1950,41176,2011
"12306","ISR",1951,42857,2011
"12307","ISR",1952,20332,2011
"12308","ISR",1953,21586,2011
"12309","ISR",1954,20920,2011
"12310","ISR",1955,27014,2011
"12311","ISR",1956,52814,2011
"12312","ISR",1957,71765,2011
"12313","ISR",1958,94643,2011
"12314","ISR",1959,102966,2011
"12315","ISR",1960,126180,2011
"12316","ISR",1961,126721,2011
"12317","ISR",1962,117683,2011
"12318","ISR",1963,147262,2011
"12319","ISR",1964,237580,2011
"12320","ISR",1965,292923,2011
"12321","ISR",1966,381459,2011
"12322","ISR",1967,491616,2011
"12323","ISR",1968,569376,2011
"12324","ISR",1969,680798,2011
"12325","ISR",1970,890909,2011
"12326","ISR",1971,1542571,2011
"12327","ISR",1972,1409412,2011
"12328","ISR",1973,3121718,2011
"12329","ISR",1974,2919914,2011
"12330","ISR",1975,3299841,2011
"12331","ISR",1976,3548631,2011
"12332","ISR",1977,3792356,2011
"12333","ISR",1978,2843613,2011
"12334","ISR",1979,4517002,2011
"12335","ISR",1980,5178093,2011
"12336","ISR",1981,5815043,2011
"12337","ISR",1982,8241308,2011
"12338","ISR",1983,6310213,2011
"12339","ISR",1984,5798076,2011
"12340","ISR",1985,4225000,2011
"12341","ISR",1986,5560000,2011
"12342","ISR",1987,5140000,2011
"12343","ISR",1988,5710000,2011
"12344","ISR",1989,6020000,2011
"12345","ISR",1990,6160000,2011
"12346","ISR",1991,5000000,2011
"12347","ISR",1992,6900000,2011
"12348","ISR",1993,7296000,2011
"12349","ISR",1994,6842000,2011
"12350","ISR",1995,9298000,2011
"12351","ISR",1996,11202000,2011
"12352","ISR",1997,11321000,2011
"12353","ISR",1998,9339000,2011
"12354","ISR",1999,8846000,2011
"12355","ISR",2000,9509000,2011
"12356","ISR",2001,10375000,2011
"12357","ISR",2002,9677000,2011
"12358","ISR",2003,10325000,2011
"12359","ISR",2004,9661000,2011
"12360","ISR",2005,10745000,2011
"12361","ISR",2006,11582000,2011
"12362","ISR",2007,11607000,2011
"12363","ISR",2008,14772000,2011
"12364","ISR",2009,13516000,2011
"12365","ISR",2010,14043000,2011
"12366","ISR",2011,15163000,2011
"12367","ISR",2012,16865000,2011
"12368","SAU",1927,-9,2011
"12369","SAU",1928,-9,2011
"12370","SAU",1929,-9,2011
"12371","SAU",1930,-9,2011
"12372","SAU",1931,-9,2011
"12373","SAU",1932,4526,2011
"12374","SAU",1933,-9,2011
"12375","SAU",1934,-9,2011
"12376","SAU",1935,-9,2011
"12377","SAU",1936,-9,2011
"12378","SAU",1937,-9,2011
"12379","SAU",1938,-9,2011
"12380","SAU",1939,-9,2011
"12381","SAU",1940,-9,2011
"12382","SAU",1941,-9,2011
"12383","SAU",1942,-9,2011
"12384","SAU",1943,-9,2011
"12385","SAU",1944,-9,2011
"12386","SAU",1945,-9,2011
"12387","SAU",1946,-9,2011
"12388","SAU",1947,16525,2011
"12389","SAU",1948,21316,2011
"12390","SAU",1949,-9,2011
"12391","SAU",1950,-9,2011
"12392","SAU",1951,24130,2011
"12393","SAU",1952,19432,2011
"12394","SAU",1953,36485,2011
"12395","SAU",1954,124214,2011
"12396","SAU",1955,151898,2011
"12397","SAU",1956,-9,2011
"12398","SAU",1957,89767,2011
"12399","SAU",1958,202387,2011
"12400","SAU",1959,70866,2011
"12401","SAU",1960,60361,2011
"12402","SAU",1961,58916,2011
"12403","SAU",1962,71456,2011
"12404","SAU",1963,93186,2011
"12405","SAU",1964,122426,2011
"12406","SAU",1965,132260,2011
"12407","SAU",1966,178796,2011
"12408","SAU",1967,301189,2011
"12409","SAU",1968,334037,2011
"12410","SAU",1969,338333,2011
"12411","SAU",1970,426089,2011
"12412","SAU",1971,530222,2011
"12413","SAU",1972,783150,2011
"12414","SAU",1973,1304912,2011
"12415","SAU",1974,2028732,2011
"12416","SAU",1975,4200307,2011
"12417","SAU",1976,7412181,2011
"12418","SAU",1977,8961448,2011
"12419","SAU",1978,11378986,2011
"12420","SAU",1979,15587658,2011
"12421","SAU",1980,19261130,2011
"12422","SAU",1981,24400876,2011
"12423","SAU",1982,27062007,2011
"12424","SAU",1983,21921329,2011
"12425","SAU",1984,22674354,2011
"12426","SAU",1985,17693000,2011
"12427","SAU",1986,17300000,2011
"12428","SAU",1987,16240000,2011
"12429","SAU",1988,13570000,2011
"12430","SAU",1989,14690000,2011
"12431","SAU",1990,23200000,2011
"12432","SAU",1991,35500000,2011
"12433","SAU",1992,14490000,2011
"12434","SAU",1993,17516000,2011
"12435","SAU",1994,14554000,2011
"12436","SAU",1995,17196000,2011
"12437","SAU",1996,17730000,2011
"12438","SAU",1997,18151000,2011
"12439","SAU",1998,21303000,2011
"12440","SAU",1999,21876000,2011
"12441","SAU",2000,22050000,2011
"12442","SAU",2001,24266000,2011
"12443","SAU",2002,18502000,2011
"12444","SAU",2003,18747000,2011
"12445","SAU",2004,20910000,2011
"12446","SAU",2005,25372000,2011
"12447","SAU",2006,29541000,2011
"12448","SAU",2007,35446000,2011
"12449","SAU",2008,38223000,2011
"12450","SAU",2009,41276000,2011
"12451","SAU",2010,45170000,2011
"12452","SAU",2011,48531000,2011
"12453","SAU",2012,56724000,2011
"12454","YAR",1926,-9,2011
"12455","YAR",1927,-9,2011
"12456","YAR",1928,-9,2011
"12457","YAR",1929,-9,2011
"12458","YAR",1930,-9,2011
"12459","YAR",1931,-9,2011
"12460","YAR",1932,-9,2011
"12461","YAR",1933,-9,2011
"12462","YAR",1934,-9,2011
"12463","YAR",1935,-9,2011
"12464","YAR",1936,-9,2011
"12465","YAR",1937,-9,2011
"12466","YAR",1938,-9,2011
"12467","YAR",1939,-9,2011
"12468","YAR",1940,-9,2011
"12469","YAR",1941,-9,2011
"12470","YAR",1942,-9,2011
"12471","YAR",1943,-9,2011
"12472","YAR",1944,-9,2011
"12473","YAR",1945,-9,2011
"12474","YAR",1946,-9,2011
"12475","YAR",1947,-9,2011
"12476","YAR",1948,-9,2011
"12477","YAR",1949,-9,2011
"12478","YAR",1950,-9,2011
"12479","YAR",1951,-9,2011
"12480","YAR",1952,-9,2011
"12481","YAR",1953,-9,2011
"12482","YAR",1954,-9,2011
"12483","YAR",1955,-9,2011
"12484","YAR",1956,-9,2011
"12485","YAR",1957,-9,2011
"12486","YAR",1958,-9,2011
"12487","YAR",1959,-9,2011
"12488","YAR",1960,7000,2011
"12489","YAR",1961,7000,2011
"12490","YAR",1962,5000,2011
"12491","YAR",1963,10000,2011
"12492","YAR",1964,10000,2011
"12493","YAR",1965,11000,2011
"12494","YAR",1966,12000,2011
"12495","YAR",1967,23364,2011
"12496","YAR",1968,36449,2011
"12497","YAR",1969,53271,2011
"12498","YAR",1970,13455,2011
"12499","YAR",1971,16935,2011
"12500","YAR",1972,25799,2011
"12501","YAR",1973,35090,2011
"12502","YAR",1974,49886,2011
"12503","YAR",1975,69213,2011
"12504","YAR",1976,92274,2011
"12505","YAR",1977,128438,2011
"12506","YAR",1978,165698,2011
"12507","YAR",1979,347000,2011
"12508","YAR",1980,340087,2011
"12509","YAR",1981,587664,2011
"12510","YAR",1982,527033,2011
"12511","YAR",1983,687548,2011
"12512","YAR",1984,598076,2011
"12513","YAR",1985,424000,2011
"12514","YAR",1986,503380,2011
"12515","YAR",1987,530040,2011
"12516","YAR",1988,641000,2011
"12517","YAR",1989,618000,2011
"12518","YAR",1990,1000000,2011
"12519","YEM",1990,-9,2011
"12520","YEM",1991,1100000,2011
"12521","YEM",1992,935000,2011
"12522","YEM",1993,490000,2011
"12523","YEM",1994,495000,2011
"12524","YEM",1995,387000,2011
"12525","YEM",1996,354000,2011
"12526","YEM",1997,393000,2011
"12527","YEM",1998,404000,2011
"12528","YEM",1999,429000,2011
"12529","YEM",2000,499000,2011
"12530","YEM",2001,531000,2011
"12531","YEM",2002,740000,2011
"12532","YEM",2003,809000,2011
"12533","YEM",2004,870000,2011
"12534","YEM",2005,584000,2011
"12535","YEM",2006,824000,2011
"12536","YEM",2007,908000,2011
"12537","YEM",2008,1492000,2011
"12538","YEM",2009,883000,2011
"12539","YEM",2010,1826000,2011
"12540","YEM",2011,1343000,2011
"12541","YEM",2012,1633000,2011
