"","X","country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"1292",1292,"URUGUAY",1971,0,0,2818,3,4.104000092,"latin america and the caribbean",0,0,0.198162496,"URU"
"1293",1293,"URUGUAY",1972,0,0,2820,-3,4.026000023,"latin america and the caribbean",0,0,0.198162496,"URU"
"1294",1294,"URUGUAY",1973,0,0,2821,-8,4.09800005,"latin america and the caribbean",0,0,0.198162496,"URU"
"1295",1295,"URUGUAY",1974,0,0,2822,-8,4.142000198,"latin america and the caribbean",0,0,0.198162496,"URU"
"1296",1296,"URUGUAY",1975,0,0,2829,-8,4.309999943,"latin america and the caribbean",0,0,0.198162496,"URU"
"1297",1297,"URUGUAY",1976,0,0,2845,-8,4.357999802,"latin america and the caribbean",0,0,0.198162496,"URU"
"1298",1298,"URUGUAY",1977,0,0,2862,-8,4.355000019,"latin america and the caribbean",0,0,0.198162496,"URU"
"1299",1299,"URUGUAY",1978,0,0,2879,-7,4.541999817,"latin america and the caribbean",0,0,0.198162496,"URU"
"1300",1300,"URUGUAY",1979,0,0,2896,-7,4.815999985,"latin america and the caribbean",0,0,0.198162496,"URU"
"1301",1301,"URUGUAY",1980,0,0,2914,-7,5.09100008,"latin america and the caribbean",0,0,0.198162496,"URU"
"1302",1302,"URUGUAY",1981,0,0,2932,-7,5.162000179,"latin america and the caribbean",0,0,0.198162496,"URU"
"1303",1303,"URUGUAY",1982,0,0,2951,-7,4.65500021,"latin america and the caribbean",0,0,0.198162496,"URU"
"1304",1304,"URUGUAY",1983,0,0,2970,-7,4.056000233,"latin america and the caribbean",0,0,0.198162496,"URU"
"1305",1305,"URUGUAY",1984,0,0,2989,-7,3.951999903,"latin america and the caribbean",0,0,0.198162496,"URU"
"1306",1306,"URUGUAY",1985,0,0,3008,9,3.969000101,"latin america and the caribbean",0,0,0.198162496,"URU"
"1307",1307,"URUGUAY",1986,0,0,3025,9,4.315999985,"latin america and the caribbean",0,0,0.198162496,"URU"
"1308",1308,"URUGUAY",1987,0,0,3042,9,4.767000198,"latin america and the caribbean",0,0,0.198162496,"URU"
"1309",1309,"URUGUAY",1988,0,0,3060,9,4.686999798,"latin america and the caribbean",0,0,0.198162496,"URU"
"1310",1310,"URUGUAY",1989,0,0,3077,10,4.676000118,"latin america and the caribbean",0,0,0.198162496,"URU"
