"country","year","war","onset","pop","polity2","gdppc","region","mtn","oil","ethfrac","cow"
"DOMINICAN REP.",1980,0,0,5697,6,2.342999935,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1981,0,0,5837,6,2.285000086,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1982,0,0,5982,6,2.256000042,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1983,0,0,6129,6,2.282999992,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1984,0,0,6275,6,2.157000065,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1985,0,0,6416,6,2.111000061,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1986,0,0,6554,6,2.160000086,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1987,0,0,6688,6,2.230999947,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1988,0,0,6820,6,2.306999922,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1989,0,0,6948,6,2.430000067,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1990,0,0,7074,6,2.165999889,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1991,0,0,7197,6,2.111000061,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1992,0,0,7321,6,2.25,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1993,0,0,7545.180176,6,2.273965597,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1994,0,0,7685.47998,5,2.326258659,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1995,0,0,7823,5,2.396188974,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1996,0,0,7963.580078,8,2.524577141,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1997,0,0,8107.290039,8,2.683487415,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1998,0,0,8254.200195,8,2.828772068,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"DOMINICAN REP.",1999,0,0,NA,8,3.008888245,"latin america and the caribbean",16.39999771,0,0.036988795,"DOM"
"JAMAICA",1962,0,0,1669,10,1.809999943,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1963,0,0,1692,10,1.809000015,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1964,0,0,1716,10,1.980000019,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1965,0,0,1741,10,2.104000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1966,0,0,1766,10,2.178999901,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1967,0,0,1791,10,2.233999968,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1968,0,0,1816,10,2.496999979,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1969,0,0,1843,10,2.604000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1970,0,0,1869,10,2.644999981,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1971,0,0,1896,10,2.723999977,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1972,0,0,1925,10,3.098999977,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1973,0,0,1955,10,2.838000059,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1974,0,0,1985,10,2.921999931,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1975,0,0,2013,10,2.915999889,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1976,0,0,2039,10,2.786999941,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1977,0,0,2063,10,2.719000101,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1978,0,0,2086,10,2.601000071,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1979,0,0,2109,10,2.507999897,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1980,0,0,2133,10,2.361999989,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1981,0,0,2158,10,2.365999937,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1982,0,0,2185,10,2.388999939,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1983,0,0,2211,10,2.394999981,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1984,0,0,2236,10,2.354000092,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1985,0,0,2260,10,2.214999914,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1986,0,0,2282,10,2.217999935,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1987,0,0,2302,10,2.308000088,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1988,0,0,2321,10,2.443000078,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1989,0,0,2339,10,2.532999992,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1990,0,0,2356,10,2.545000076,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1991,0,0,2376,10,2.440000057,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1992,0,0,2470,10,2.454570055,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1993,0,0,2471.600098,9,2.465976954,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1994,0,0,2496,9,2.492982388,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1995,0,0,2522.100098,9,2.48549819,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1996,0,0,2538,9,2.438673973,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1997,0,0,2554,9,2.374386311,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1998,0,0,2576.659912,9,2.34198308,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"JAMAICA",1999,0,0,NA,9,2.312838078,"latin america and the caribbean",2.800000191,0,0.045766652,"JAM"
"TRINIDAD & TOBAGO",1962,0,0,838,8,6.001999855,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1963,0,0,859,8,6.385000229,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1964,0,0,884,8,6.643000126,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1965,0,0,906,8,6.427999973,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1966,0,0,925,8,6.472000122,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1967,0,0,939,8,6.552999973,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1968,0,0,949,8,6.18599987,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1969,0,0,956,8,7.092000008,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1970,0,0,971,8,6.795000076,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1971,0,0,981,8,7.348999977,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1972,0,0,989,8,7.559999943,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1973,0,0,995,8,7.670000076,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1974,0,0,1003,8,7.918000221,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1975,0,0,1012,8,7.989999771,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1976,0,0,1023,8,8.774999619,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1977,0,0,1037,8,9.387000084,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1978,0,0,1051,8,10.2489996,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1979,0,0,1067,8,10.80200005,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1980,0,0,1082,8,11.26200008,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1981,0,0,1097,8,11.73799992,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1982,0,0,1113,8,11.36800003,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1983,0,0,1129,8,10.43299961,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1984,0,0,1144,9,8.272999763,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1985,0,0,1160,9,9.701000214,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1986,0,0,1176,9,9.637000084,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1987,0,0,1191,9,8.630000114,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1988,0,0,1206,9,8.085000038,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1989,0,0,1221,9,7.81799984,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1990,0,0,1236,9,7.763999939,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1991,0,0,1253,9,8.241000175,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1992,0,0,1260,9,8.040657997,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1993,0,0,1265.040039,9,7.866867542,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1994,0,0,1275.75,9,8.091647148,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1995,0,0,1287,9,8.35506916,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1996,0,0,1297,9,8.619206429,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1997,0,0,1307.300049,10,8.834302902,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1998,0,0,1317.099976,10,9.202159882,"latin america and the caribbean",0,1,0.558431506,"TRI"
"TRINIDAD & TOBAGO",1999,0,0,NA,10,9.766555786,"latin america and the caribbean",0,1,0.558431506,"TRI"
"MEXICO",1945,0,0,22576,-6,1.835000038,"latin america and the caribbean",-99,0,0.30510819,"MEX"
"MEXICO",1946,0,0,23182,-6,1.942000031,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1947,0,0,23810,-6,2.058000088,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1948,0,0,24460,-6,2.040999889,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1949,0,0,25132,-6,2.125,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1950,0,0,27725,-6,2.197999954,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1951,0,0,28649,-6,2.338999987,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1952,0,0,29572,-6,2.335999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1953,0,0,30496,-6,2.236999989,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1954,0,0,31419,-6,2.397000074,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1955,0,0,32348,-6,2.513999939,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1956,0,0,33483,-6,2.589999914,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1957,0,0,34617,-6,2.710999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1958,0,0,35757,-6,2.750999928,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1959,0,0,36891,-6,2.726000071,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1960,0,0,38227,-6,2.835999966,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1961,0,0,39472,-6,2.864000082,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1962,0,0,40754,-6,2.897000074,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1963,0,0,42074,-6,3.019000053,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1964,0,0,43446,-6,3.257999897,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1965,0,0,44854,-6,3.351000071,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1966,0,0,46337,-6,3.467000008,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1967,0,0,47868,-6,3.582000017,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1968,0,0,49451,-6,3.766000032,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1969,0,0,51081,-6,3.845999956,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1970,0,0,52770,-6,3.986999989,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1971,0,0,51982,-6,4.212999821,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1972,0,0,53690,-6,4.403999805,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1973,0,0,55429,-6,4.609000206,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1974,0,0,57165,-6,4.782000065,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1975,0,0,58876,-6,4.927999973,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1976,0,0,60560,-6,4.97300005,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1977,0,0,62211,-3,4.900000095,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1978,0,0,63836,-3,5.208000183,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1979,0,0,65445,-3,5.620999813,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1980,0,0,67046,-3,6.053999901,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1981,0,0,68637,-3,6.467000008,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1982,0,0,70225,-3,5.941999912,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1983,0,0,71791,-3,5.401000023,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1984,0,0,73309,-3,5.524000168,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1985,0,0,74766,-3,5.620999813,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1986,0,0,76178,-3,5.282999992,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1987,0,0,77562,-3,5.262000084,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1988,0,0,78933,0,5.348999977,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1989,0,0,80312,0,5.565999985,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1990,0,0,81724,0,5.827000141,"latin america and the caribbean",31.20000076,1,0.30510819,"MEX"
"MEXICO",1991,0,0,83306,0,6.018000126,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1992,0,0,84967,0,6.252999783,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1993,0,0,87936.01563,0,6.260127068,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1994,0,0,89548.6875,4,6.420311928,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1995,0,0,91145,4,5.918667793,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1996,0,0,92740.03125,4,6.127799511,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1997,0,0,94348.86719,6,6.448305607,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1998,0,0,95948.86719,6,6.673045635,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"MEXICO",1999,0,0,NA,6,6.811609745,"latin america and the caribbean",31.20000076,0,0.30510819,"MEX"
"GUATEMALA",1945,0,0,2438,5,NA,"latin america and the caribbean",-99,0,0.643684149,"GUA"
"GUATEMALA",1946,0,0,2498,5,1.146999955,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1947,0,0,2566,5,1.226999998,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1948,0,0,2641,5,1.299000025,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1949,0,0,2724,5,1.521000028,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1950,0,0,2903,2,1.531999946,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1951,0,0,2993,2,1.516000032,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1952,0,0,3084,2,1.496000051,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1953,0,0,3174,2,1.50999999,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1954,0,0,3265,-6,1.513000011,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1955,0,0,3355,-6,1.48300004,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1956,0,0,3461,-6,1.557000041,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1957,0,0,3567,-6,1.597000003,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1958,0,0,3674,-5,1.628999949,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1959,0,0,3780,-5,1.646999955,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1960,0,0,3887,-5,1.659999967,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1961,0,0,4006,-5,1.68599999,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1962,0,0,4130,-5,1.694000006,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1963,0,0,4257,-5,1.738999963,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1964,0,0,4388,-5,1.771000028,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1965,0,0,4523,-5,1.781000018,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1966,0,0,4659,3,1.799999952,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1967,0,0,4799,3,1.835000038,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1968,1,1,4944,3,1.906000018,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1969,1,0,5093,3,1.945000052,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1970,1,0,5246,1,2.028000116,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
"GUATEMALA",1971,1,0,5393,1,2.069999933,"latin america and the caribbean",42.09999466,0,0.643684149,"GUA"
